	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
648	迎驾贡酒	603198.XSHG	165.68	-1.74%	18.81	3.75	801120	食品饮料I	801123	饮料制造II	344.71	-6.0	中证500
649	七一二	603712.XSHG	157.7968	-0.15%	60.72	6.78	801770	通信I	801102	通信设备II	342.16	-0.51	中证500
650	营口港	600317.XSHG	162.4719	-0.4%	12.74	1.33	801170	交通运输I	801171	港口II	339.61	-1.36	中证500
651	王府井	600859.XSHG	100.2915	0.0%	9.46	0.89	801200	商业贸易I	801203	一般零售II	339.61	0.0	中证500
652	科达洁能	600499.XSHG	61.511	2.05%	-9.37	1.28	801890	机械设备I	801074	专用设备II	337.05	6.91	中证500
653	迪马股份	600565.XSHG	76.0025	0.96%	6.28	0.93	801180	房地产I	801181	房地产开发II	336.93	3.23	中证500,金融地产
654	中国重工	601989.XSHG	1214.917	-0.19%	255.6	1.44	801740	国防军工I	801744	船舶制造II	335.48	-0.64	上证50,沪深300
655	号百控股	600640.XSHG	139.0081	4.98%	83.84	3.1	801760	传媒I	801752	互联网传媒II	331.95	16.53	中证500
656	湘电股份	600416.XSHG	56.8446	-0.17%	-2.39	1.68	801730	电气设备I	801733	电源设备II	331.95	-0.56	中证500
657	中航重机	600765.XSHG	69.6313	-1.01%	21.26	1.45	801740	国防军工I	801742	航空装备II	331.95	-3.35	中证500
658	西水股份	600291.XSHG	88.9754	0.25%	-5.6	0.82	801790	非银金融I	801194	保险II	331.34	0.83	中证500,金融地产
659	金正大	002470.XSHE	82.4793	-1.59%	-173.26	0.75	801030	化工I	801034	化学制品II	330.94	-5.26	基本面120,中证500
660	翰宇药业	300199.XSHE	51.5313	-0.89%	-7.21	1.69	801150	医药生物I	801151	化学制药II	329.63	-2.93	中证500,创业板,全指医药
661	飞利信	300287.XSHE	53.8228	0.0%	-2.51	1.4	801750	计算机I	801222	计算机应用II	329.39	0.0	中证500
662	大康农业	002505.XSHE	92.7028	-1.18%	-13.75	2.03	801200	商业贸易I	801202	贸易II	329.39	-3.89	中证500
663	安洁科技	002635.XSHE	100.6247	0.48%	22.25	1.51	801080	电子I	801085	电子制造II	329.39	1.58	中证500
664	新研股份	300159.XSHE	57.0808	0.26%	67.9	0.85	801740	国防军工I	801742	航空装备II	326.36	0.85	中证500,创业板
665	苏宁易购	002024.XSHE	922.6249	-0.81%	4.83	1.01	801200	商业贸易I	801204	专业零售II	325.74	-2.64	沪深300,基本面60,基本面120
666	紫鑫药业	002118.XSHE	70.4418	-0.18%	-86.02	1.61	801150	医药生物I	801155	中药II	322.32	-0.58	中证500,全指医药
667	中工国际	002051.XSHE	111.738	-0.22%	11.96	1.08	801720	建筑装饰I	801724	专业工程II	321.84	-0.71	基本面120,中证500
668	航天机电	600151.XSHG	65.5453	0.44%	40.67	1.11	801730	电气设备I	801733	电源设备II	321.73	1.42	中证500
669	北汽蓝谷	600733.XSHG	180.6222	0.0%	-73.11	1.06	801880	汽车I	801094	汽车整车II	320.4	0.0	沪深300,中证环保
670	新城控股	601155.XSHG	749.2324	-1.33%	6.75	2.55	801180	房地产I	801181	房地产开发II	320.25	-4.26	沪深300,300价值,金融地产
671	露天煤业	002128.XSHE	157.1847	-0.12%	6.67	1.0	801020	采掘I	801021	煤炭开采II	315.11	-0.38	基本面120,中证500
672	科力远	600478.XSHG	62.6594	0.0%	-35.1	2.34	801080	电子I	801085	电子制造II	314.07	0.0	中证500
673	秦港股份	601326.XSHG	172.65099999999998	-0.65%	23.67	1.2	801170	交通运输I	801171	港口II	311.52	-2.02	中证500
674	中储股份	600787.XSHG	108.0102	-0.41%	16.17	0.97	801170	交通运输I	801178	物流II	311.52	-1.28	中证500
675	万里扬	002434.XSHE	116.044	-0.92%	34.97	1.9	801880	汽车I	801093	汽车零部件II	311.52	-2.87	中证500
676	世联行	002285.XSHE	65.1708	-0.63%	61.43	1.22	801180	房地产I	801181	房地产开发II	309.49	-1.95	中证500,金融地产
677	芯能科技	603105.XSHG	34.5	0.72%	87.65	2.37	801730	电气设备I	801733	电源设备II	308.18	2.22	中证1000,中证环保
678	洲际油气	600759.XSHG	61.1147	-0.37%	-839.01	1.14	801020	采掘I	801023	石油开采II	306.41	-1.13	中证500
679	深圳燃气	601139.XSHG	205.9766	-2.23%	18.62	1.86	801160	公用事业I	801163	燃气II	303.86	-6.78	中证500
680	智慧能源	600869.XSHG	112.7431	0.0%	64.24	2.18	801730	电气设备I	801734	高低压设备II	303.86	0.0	中证500
681	蓝盾股份	300297.XSHE	65.1109	0.38%	18.79	1.32	801750	计算机I	801222	计算机应用II	301.3	1.14	中证500
682	杰赛科技	002544.XSHE	68.9958	0.17%	266.53	3.28	801770	通信I	801102	通信设备II	301.3	0.51	中证500
683	泰和新材	002254.XSHE	63.3434	0.0%	38.13	2.78	801030	化工I	801032	化学纤维II	296.2	0.0	中证500
684	崇达技术	002815.XSHE	132.6991	1.6%	25.62	3.77	801080	电子I	801083	元件II	296.2	4.74	中证500
685	大众交通	600611.XSHG	93.3829	-0.25%	9.37	1.02	801170	交通运输I	801172	公交II	296.2	-0.74	中证500
686	蓝思科技	300433.XSHE	529.7294	-0.39%	77.82	3.1	801080	电子I	801085	电子制造II	295.75	-1.15	沪深300,基本面60,基本面120,创业板
687	健友股份	603707.XSHG	273.3795	-1.05%	50.76	9.75	801150	医药生物I	801151	化学制药II	292.97	-3.08	中证1000,全指医药
688	深圳华强	000062.XSHE	139.8381	-1.2%	21.31	2.78	801080	电子I	801082	其他电子II	291.09	-3.49	中证500
689	国脉科技	002093.XSHE	79.0888	-0.89%	81.28	2.39	801770	通信I	801102	通信设备II	291.09	-2.59	中证500
690	达华智能	002512.XSHE	53.6739	-1.43%	-5.22	3.69	801750	计算机I	801101	计算机设备II	288.54	-4.13	中证500
691	广晟有色	600259.XSHG	90.6916	0.37%	-149.69	5.18	801050	有色金属I	801054	稀有金属II	288.54	1.07	中证500
692	国瓷材料	300285.XSHE	208.9487	-0.83%	41.23	5.95	801030	化工I	801033	化学原料II	285.51	-2.37	中证1000,创业板
693	韶钢松山	000717.XSHE	107.4269	1.35%	5.84	1.44	801040	钢铁I	801041	钢铁II	280.88	3.79	中证500
694	誉衡药业	002437.XSHE	69.9003	-3.77%	57.23	1.51	801150	医药生物I	801151	化学制药II	280.26	-10.57	中证500,全指医药
695	广宇发展	000537.XSHE	127.5827	-0.58%	4.8	0.99	801180	房地产I	801181	房地产开发II	279.26	-1.62	中证500,金融地产
696	德赛西威	002920.XSHE	135.3	1.5%	61.31	3.38	801750	计算机I	801222	计算机应用II	278.32	4.17	中证500
697	江特电机	002176.XSHE	54.7731	-0.31%	-2.81	1.56	801730	电气设备I	801731	电机II	278.32	-0.86	中证500
698	太原重工	600169.XSHG	57.4326	0.45%	115.13	1.37	801890	机械设备I	801074	专用设备II	278.32	1.25	中证500
699	绿地控股	600606.XSHG	794.5805	0.31%	5.56	1.06	801180	房地产I	801181	房地产开发II	277.6	0.86	沪深300,300价值,金融地产
700	凯利泰	300326.XSHE	97.0088	-2.68%	18.46	3.69	801150	医药生物I	801153	医疗器械II	277.2	-7.43	中证1000,全指医药
701	安图生物	603658.XSHG	447.342	-6.41%	64.88	21.0	801150	医药生物I	801153	医疗器械II	276.59	-17.73	中证1000,全指医药
702	华宇软件	300271.XSHE	186.6455	0.48%	35.41	3.3	801750	计算机I	801222	计算机应用II	276.08	1.33	中证1000,创业板
703	鄂武商A	000501.XSHE	82.8974	-0.28%	7.64	0.92	801200	商业贸易I	801203	一般零售II	273.22	-0.77	中证500
704	综艺股份	600770.XSHG	64.48	1.01%	-423.77	1.86	801230	综合I	801231	综合II	270.66	2.73	中证500
705	欧普康视	300595.XSHE	207.2275	-5.4%	73.98	16.62	801150	医药生物I	801153	医疗器械II	268.97	-14.52	中证1000,全指医药
706	森源电气	002358.XSHE	60.4342	0.62%	-83.32	1.21	801730	电气设备I	801734	高低压设备II	268.11	1.66	中证500
707	易事特	300376.XSHE	99.7525	-0.47%	24.43	1.92	801730	电气设备I	801733	电源设备II	268.11	-1.26	中证500
708	供销大集	000564.XSHE	132.773	0.45%	-137.51	0.43	801200	商业贸易I	801203	一般零售II	268.11	1.21	中证500
709	中恒集团	600252.XSHG	102.1682	-1.02%	14.33	1.64	801150	医药生物I	801155	中药II	265.84	-2.71	中证1000,全指医药
710	华谊集团	600623.XSHG	139.5812	0.15%	17.61	0.77	801030	化工I	801034	化学制品II	265.56	0.4	中证500
711	冀中能源	000937.XSHE	122.9674	0.0%	16.29	0.59	801020	采掘I	801021	煤炭开采II	262.17	0.0	基本面120,中证500
712	张裕A	000869.XSHE	189.2566	-1.3%	18.89	1.91	801120	食品饮料I	801123	饮料制造II	260.45	-3.39	中证500
713	浙江永强	002489.XSHE	91.1634	0.24%	25.22	2.73	801140	轻工制造I	801142	家用轻工II	260.45	0.63	中证500
714	骆驼股份	601311.XSHG	77.3122	-0.45%	12.72	1.24	801880	汽车I	801093	汽车零部件II	260.45	-1.17	中证500
715	科大讯飞	002230.XSHE	726.1893	-0.39%	104.26	6.48	801750	计算机I	801222	计算机应用II	259.19	-1.01	沪深300
716	大商股份	600694.XSHG	75.8969	0.12%	7.3	0.85	801200	商业贸易I	801203	一般零售II	257.9	0.31	中证500
717	创业慧康	300451.XSHE	120.2118	-0.18%	42.04	4.82	801750	计算机I	801222	计算机应用II	256.97	-0.46	中证1000,全指医药
718	宜华生活	600978.XSHG	43.4481	0.68%	-599.51	0.51	801140	轻工制造I	801142	家用轻工II	255.34	1.74	中证500
719	卓郎智能	600545.XSHG	113.5352	-0.83%	17.71	2.37	801890	机械设备I	801074	专用设备II	252.79	-2.1	中证500
720	天音控股	000829.XSHE	60.3723	0.0%	-28.93	2.39	801200	商业贸易I	801204	专业零售II	252.79	0.0	中证500
721	贵州燃气	600903.XSHG	173.3456	0.46%	77.83	6.49	801160	公用事业I	801163	燃气II	252.79	1.16	中证500
722	浦东金桥	600639.XSHG	146.2504	-0.08%	14.6	1.56	801180	房地产I	801182	园区开发II	252.06	-0.2	中证500,金融地产
723	亿联网络	300628.XSHE	412.1928	0.22%	35.21	9.97	801770	通信I	801102	通信设备II	251.98	0.55	中证1000,创业板
724	兴业矿业	000426.XSHE	76.0598	-0.24%	-9.05	1.47	801050	有色金属I	801055	工业金属II	250.24	-0.6	中证500
725	普洛药业	000739.XSHE	160.5149	-1.03%	30.36	4.4	801150	医药生物I	801151	化学制药II	250.07	-2.58	中证1000,全指医药
726	恒生电子	600570.XSHG	590.1522	-1.08%	54.22	15.49	801750	计算机I	801222	计算机应用II	248.93	-2.69	沪深300
727	国际医学	000516.XSHE	90.2741	-1.09%	-133.1	1.69	801150	医药生物I	801156	医疗服务II	248.15	-2.7	中证1000,全指医药
728	长江传媒	600757.XSHG	71.6054	0.51%	9.67	1.0	801760	传媒I	801761	文化传媒II	245.13	1.25	中证500
729	农产品	000061.XSHE	90.9573	-0.75%	56.96	1.8	801200	商业贸易I	801205	商业物业经营II	245.13	-1.84	中证500
730	棕榈股份	002431.XSHE	44.7583	0.33%	-29.89	0.84	801720	建筑装饰I	801725	园林工程II	245.13	0.81	中证500
731	中航资本	600705.XSHG	404.8323	0.22%	13.2	1.41	801790	非银金融I	801191	多元金融II	245.12	0.54	沪深300,金融地产
732	开山股份	300257.XSHE	85.37100000000001	-3.42%	70.01	2.4	801890	机械设备I	801072	通用机械II	242.58	-8.3	中证500
733	步步高	002251.XSHE	77.665	-0.56%	49.1	1.02	801200	商业贸易I	801203	一般零售II	242.58	-1.36	中证500
734	华映科技	000536.XSHE	72.1935	1.15%	-1.2	1.21	801080	电子I	801084	光学光电子II	242.58	2.79	中证500
735	越秀金控	000987.XSHE	230.6917	0.84%	15.41	1.34	801790	非银金融I	801193	证券II	241.7	2.03	中证500,证券公司,金融地产
736	广州发展	600098.XSHG	176.6575	-0.46%	23.45	1.05	801160	公用事业I	801161	电力II	240.02	-1.1	中证500
737	小康股份	601127.XSHG	117.8614	0.64%	-32.32	2.38	801880	汽车I	801094	汽车整车II	240.02	1.54	中证500
738	亚厦股份	002375.XSHE	74.5038	0.18%	21.0	0.94	801720	建筑装饰I	801722	装修装饰II	240.02	0.43	中证500
739	金域医学	603882.XSHG	226.195	-1.19%	58.29	10.34	801150	医药生物I	801156	医疗服务II	238.07	-2.83	中证1000,全指医药
740	ST安通	600179.XSHG	79.4047	2.43%	-8.31	3.24	801170	交通运输I	801178	物流II	237.47	5.77	中证500
741	德邦股份	603056.XSHG	102.912	0.56%	29.16	2.64	801170	交通运输I	801178	物流II	237.47	1.33	中证500
742	易华录	300212.XSHE	166.9302	-0.58%	42.15	5.32	801750	计算机I	801222	计算机应用II	237.42	-1.38	中证1000,创业板
743	信达地产	600657.XSHG	104.3788	1.09%	5.56	0.52	801180	房地产I	801181	房地产开发II	235.54	2.57	中证500,金融地产
744	搜于特	002503.XSHE	66.1796	0.0%	59.94	1.19	801130	纺织服装I	801132	服装家纺II	234.92	0.0	中证500
745	大同煤业	601001.XSHG	70.6301	-0.95%	10.4	1.1	801020	采掘I	801021	煤炭开采II	234.92	-2.23	中证500
746	众泰汽车	000980.XSHE	54.1388	-0.75%	-14.42	0.32	801880	汽车I	801093	汽车零部件II	234.92	-1.76	中证500
747	东风汽车	600006.XSHG	87.4	0.0%	18.51	1.2	801880	汽车I	801094	汽车整车II	234.92	0.0	中证500
748	诚志股份	000990.XSHE	177.1759	0.07%	32.76	1.08	801030	化工I	801034	化学制品II	234.92	0.16	中证500
749	新经典	603096.XSHG	75.7725	-0.04%	29.84	4.03	801760	传媒I	801761	文化传媒II	234.28	-0.09	中证1000,中证传媒
750	青岛银行	002948.XSHE	255.2485	0.18%	11.52	1.17	801780	银行I	801192	银行II	232.99	0.42	中证500,金融地产
751	歌尔股份	002241.XSHE	635.0668	-2.2%	63.73	3.99	801080	电子I	801085	电子制造II	230.02	-5.06	沪深300,基本面120
752	兴源环境	300266.XSHE	53.9729	-0.29%	-4.04	2.13	801160	公用事业I	801162	环保工程及服务II	229.81	-0.67	中证500
753	时代新材	600458.XSHG	53.8678	-1.19%	-10.77	1.15	801030	化工I	801034	化学制品II	229.81	-2.73	中证500
754	奋达科技	002681.XSHE	98.3881	2.51%	-10.85	1.84	801080	电子I	801085	电子制造II	224.7	5.64	中证500
755	恒源煤电	600971.XSHG	69.3603	-1.56%	5.55	0.85	801020	采掘I	801021	煤炭开采II	219.59	-3.43	中证500
756	海兴电力	603556.XSHG	75.1881	-1.24%	17.82	1.48	801890	机械设备I	801073	仪器仪表II	219.59	-2.72	中证500
757	五矿发展	600058.XSHG	78.7854	-0.54%	-29.47	1.9	801200	商业贸易I	801202	贸易II	217.04	-1.17	中证500
758	中国电建	601669.XSHG	625.7305	-0.49%	8.39	0.75	801720	建筑装饰I	801723	基础建设II	214.04	-1.05	沪深300,300价值
759	海翔药业	002099.XSHE	111.0439	0.58%	13.67	1.97	801150	医药生物I	801151	化学制药II	213.42	1.24	中证1000,全指医药
760	郑州银行	002936.XSHE	264.1182	-0.22%	8.22	0.84	801780	银行I	801192	银行II	212.02	-0.47	基本面120,中证500,金融地产
761	陕西煤业	601225.XSHG	856.0	-1.17%	7.63	1.52	801020	采掘I	801021	煤炭开采II	210.11	-2.46	沪深300,300价值
762	东诚药业	002675.XSHE	130.0389	-3.21%	35.57	2.92	801150	医药生物I	801151	化学制药II	209.63	-6.73	中证1000,全指医药
763	柳药股份	603368.XSHG	88.1627	-1.67%	12.87	2.1	801150	医药生物I	801154	医药商业II	208.98	-3.49	中证1000,全指医药
764	紫金矿业	601899.XSHG	923.7323	-1.65%	24.65	2.52	801050	有色金属I	801053	黄金II	207.87	-3.43	沪深300
765	众信旅游	002707.XSHE	45.3623	-0.39%	-64.27	1.98	801210	休闲服务I	801214	旅游综合II	206.83	-0.81	中证500
766	杭州银行	600926.XSHG	446.3274	-0.11%	7.08	0.87	801780	银行I	801192	银行II	205.79	-0.23	沪深300,300价值,金融地产
767	华鑫股份	600621.XSHG	139.6143	1.06%	203.92	2.24	801790	非银金融I	801193	证券II	205.71	2.18	中证1000,证券公司,金融地产
768	尔康制药	300267.XSHE	126.4377	-0.16%	147.58	2.19	801150	医药生物I	801151	化学制药II	205.47	-0.33	全指医药
769	昆药集团	600422.XSHG	78.3293	0.0%	18.25	1.91	801150	医药生物I	801155	中药II	205.2	0.0	中证1000,全指医药
770	光威复材	300699.XSHE	193.2409	0.05%	37.88	6.14	801030	化工I	801032	化学纤维II	204.65	0.1	中证1000,创业板
771	中远海特	600428.XSHG	75.5621	0.28%	72.73	0.77	801170	交通运输I	801176	航运II	204.27	0.57	中证500
772	济民制药	603222.XSHG	161.44	-4.1%	443.16	19.13	801150	医药生物I	801151	化学制药II	203.64	-8.35	全指医药
773	中国国航	601111.XSHG	1240.4192	-1.05%	17.32	1.32	801170	交通运输I	801173	航空运输II	201.0	-2.11	上证50,沪深300,300价值
774	彩讯股份	300634.XSHE	65.0816	1.54%	39.26	5.04	801750	计算机I	801222	计算机应用II	198.33	3.05	中证1000,创业板,中证传媒
775	中科创达	300496.XSHE	174.2351	1.97%	80.45	10.23	801750	计算机I	801222	计算机应用II	197.8	3.9	中证1000,创业板
776	贵阳银行	601997.XSHG	297.024	-0.43%	5.2	0.91	801780	银行I	801192	银行II	197.13	-0.85	沪深300,300价值,金融地产
777	粤泰股份	600393.XSHG	72.7903	-0.35%	153.18	1.16	801180	房地产I	801181	房地产开发II	194.62	-0.68	中证500,金融地产
778	靖远煤电	000552.XSHE	57.403	-0.4%	12.39	0.75	801020	采掘I	801021	煤炭开采II	191.51	-0.77	中证500
779	广田集团	002482.XSHE	62.8747	0.24%	29.82	0.88	801720	建筑装饰I	801722	装修装饰II	188.95	0.45	中证500
780	恩华药业	002262.XSHE	113.25399999999999	-1.17%	18.17	3.26	801150	医药生物I	801151	化学制药II	186.9	-2.19	中证1000,全指医药
781	用友网络	600588.XSHG	697.2239999999999	-1.22%	76.76	10.91	801750	计算机I	801222	计算机应用II	186.7	-2.28	沪深300
782	富森美	002818.XSHE	89.569	-0.34%	11.6	1.88	801200	商业贸易I	801205	商业物业经营II	186.4	-0.63	中证500
783	西藏珠峰	600338.XSHG	94.1636	-1.26%	14.44	3.52	801050	有色金属I	801055	工业金属II	186.4	-2.35	中证500
784	京新药业	002020.XSHE	72.8496	-1.39%	14.06	1.96	801150	医药生物I	801151	化学制药II	186.29	-2.59	中证1000,全指医药
785	南方航空	600029.XSHG	814.5402	-0.75%	28.22	1.25	801170	交通运输I	801173	航空运输II	185.66	-1.39	上证50,沪深300,300价值
786	仁和药业	000650.XSHE	73.8051	-2.01%	13.34	1.99	801150	医药生物I	801155	中药II	184.98	-3.72	中证1000,全指医药
787	贵广网络	600996.XSHG	81.0844	-0.52%	35.23	1.79	801760	传媒I	801761	文化传媒II	183.85	-0.96	中证500
788	中南建设	000961.XSHE	306.0391	-1.58%	9.59	1.55	801180	房地产I	801181	房地产开发II	182.93	-2.89	沪深300,300价值,基本面120,金融地产
789	浙江龙盛	600352.XSHG	430.0905	-0.76%	8.93	1.82	801030	化工I	801034	化学制品II	182.85	-1.39	沪深300
790	华峰超纤	300180.XSHE	147.0339	-0.23%	120.61	2.83	801030	化工I	801036	塑料II	182.79	-0.42	中证1000,创业板
791	广誉远	600771.XSHG	69.86399999999999	1.41%	21.7	2.87	801150	医药生物I	801155	中药II	181.85	2.56	中证1000,全指医药
792	文投控股	600715.XSHG	58.7989	0.32%	-8.82	0.92	801760	传媒I	801761	文化传媒II	181.63	0.58	中证1000,中证传媒
793	新湖中宝	600208.XSHG	324.1953	-1.06%	10.15	0.92	801180	房地产I	801181	房地产开发II	181.45	-1.92	沪深300,金融地产
794	海宁皮城	002344.XSHE	52.2077	0.25%	16.85	0.68	801200	商业贸易I	801205	商业物业经营II	181.29	0.45	中证500
795	中原证券	601375.XSHG	179.9118	0.0%	81.63	1.81	801790	非银金融I	801193	证券II	180.41	0.0	中证1000,证券公司,金融地产
796	一心堂	002727.XSHE	129.1109	-0.92%	22.01	2.96	801150	医药生物I	801154	医药商业II	179.94	-1.66	中证1000,全指医药
797	中国交建	601800.XSHG	1473.5184	-1.43%	7.31	0.78	801720	建筑装饰I	801723	基础建设II	179.35	-2.56	上证50,沪深300,300价值
798	美盛文化	002699.XSHE	51.3909	-0.88%	-20.69	1.64	801760	传媒I	801761	文化传媒II	178.74	-1.57	中证500
799	海南海药	000566.XSHE	76.8188	-1.04%	562.13	1.61	801150	医药生物I	801151	化学制药II	178.11	-1.85	全指医药
800	贝瑞基因	000710.XSHE	126.3106	-2.44%	36.88	5.77	801150	医药生物I	801153	医疗器械II	178.08	-4.35	中证1000,全指医药
801	长飞光纤	601869.XSHG	236.9211	-0.06%	26.17	2.74	801770	通信I	801102	通信设备II	176.19	-0.11	中证500
802	天广中茂	002509.XSHE	35.8919	-0.69%	-4.09	0.82	801890	机械设备I	801074	专用设备II	176.19	-1.22	中证500
803	国机汽车	600335.XSHG	78.6713	0.19%	15.82	0.78	801880	汽车I	801092	汽车服务II	176.19	0.33	中证500
804	柳钢股份	601003.XSHG	130.1899	-0.98%	4.59	1.24	801040	钢铁I	801041	钢铁II	173.63	-1.7	中证500
805	重庆建工	600939.XSHG	82.0154	-0.44%	14.3	1.23	801720	建筑装饰I	801721	房屋建设II	173.63	-0.76	中证500
