	code	name	HY_CODE	HY_NAME
2852	600621.XSHG	华鑫股份	HY007	金融
2853	600643.XSHG	爱建集团	HY007	金融
2854	600695.XSHG	绿庭投资	HY007	金融
2855	600705.XSHG	中航资本	HY007	金融
2856	600816.XSHG	安信信托	HY007	金融
2857	600837.XSHG	海通证券	HY007	金融
2858	600864.XSHG	哈投股份	HY007	金融
2859	600901.XSHG	江苏租赁	HY007	金融
2860	600908.XSHG	无锡银行	HY007	金融
2861	600909.XSHG	华安证券	HY007	金融
2862	600919.XSHG	江苏银行	HY007	金融
2863	600926.XSHG	杭州银行	HY007	金融
2864	600928.XSHG	西安银行	HY007	金融
2865	600958.XSHG	东方证券	HY007	金融
2866	600999.XSHG	招商证券	HY007	金融
2867	601009.XSHG	南京银行	HY007	金融
2868	601066.XSHG	中信建投	HY007	金融
2869	601099.XSHG	太平洋	HY007	金融
2870	601108.XSHG	财通证券	HY007	金融
2871	601128.XSHG	常熟银行	HY007	金融
2872	601162.XSHG	天风证券	HY007	金融
2873	601166.XSHG	兴业银行	HY007	金融
2874	601169.XSHG	北京银行	HY007	金融
2875	601198.XSHG	东兴证券	HY007	金融
2876	601211.XSHG	国泰君安	HY007	金融
2877	601229.XSHG	上海银行	HY007	金融
2878	601236.XSHG	红塔证券	HY007	金融
2879	601288.XSHG	农业银行	HY007	金融
2880	601318.XSHG	中国平安	HY007	金融
2881	601319.XSHG	中国人保	HY007	金融
2882	601328.XSHG	交通银行	HY007	金融
2883	601336.XSHG	新华保险	HY007	金融
2884	601375.XSHG	中原证券	HY007	金融
2885	601377.XSHG	兴业证券	HY007	金融
2886	601398.XSHG	工商银行	HY007	金融
2887	601555.XSHG	东吴证券	HY007	金融
2888	601577.XSHG	长沙银行	HY007	金融
2889	601601.XSHG	中国太保	HY007	金融
2890	601628.XSHG	中国人寿	HY007	金融
2891	601688.XSHG	华泰证券	HY007	金融
2892	601788.XSHG	光大证券	HY007	金融
2893	601818.XSHG	光大银行	HY007	金融
2894	601838.XSHG	成都银行	HY007	金融
2895	601860.XSHG	紫金银行	HY007	金融
2896	601878.XSHG	浙商证券	HY007	金融
2897	601881.XSHG	中国银河	HY007	金融
2898	601901.XSHG	方正证券	HY007	金融
2899	601939.XSHG	建设银行	HY007	金融
2900	601988.XSHG	中国银行	HY007	金融
2901	601990.XSHG	南京证券	HY007	金融
2902	601997.XSHG	贵阳银行	HY007	金融
2903	601998.XSHG	中信银行	HY007	金融
2904	603093.XSHG	南华期货	HY007	金融
2905	603323.XSHG	苏农银行	HY007	金融
2906	000021.XSHE	深科技	HY008	信息技术
2907	000032.XSHE	深桑达A	HY008	信息技术
2908	000034.XSHE	神州数码	HY008	信息技术
2909	000045.XSHE	深纺织A	HY008	信息技术
2910	000050.XSHE	深天马A	HY008	信息技术
2911	000062.XSHE	深圳华强	HY008	信息技术
2912	000063.XSHE	中兴通讯	HY008	信息技术
2913	000066.XSHE	中国长城	HY008	信息技术
2914	000070.XSHE	特发信息	HY008	信息技术
2915	000100.XSHE	TCL集团	HY008	信息技术
2916	000158.XSHE	常山北明	HY008	信息技术
2917	000413.XSHE	东旭光电	HY008	信息技术
2918	000503.XSHE	国新健康	HY008	信息技术
2919	000532.XSHE	华金资本	HY008	信息技术
2920	000536.XSHE	华映科技	HY008	信息技术
2921	000555.XSHE	神州信息	HY008	信息技术
2922	000561.XSHE	烽火电子	HY008	信息技术
2923	000586.XSHE	汇源通信	HY008	信息技术
2924	000606.XSHE	顺利办	HY008	信息技术
2925	000636.XSHE	风华高科	HY008	信息技术
2926	000662.XSHE	天夏智慧	HY008	信息技术
2927	000670.XSHE	*ST盈方	HY008	信息技术
2928	000676.XSHE	智度股份	HY008	信息技术
2929	000725.XSHE	京东方A	HY008	信息技术
2930	000727.XSHE	华东科技	HY008	信息技术
2931	000733.XSHE	振华科技	HY008	信息技术
2932	000823.XSHE	超声电子	HY008	信息技术
2933	000829.XSHE	天音控股	HY008	信息技术
2934	000835.XSHE	长城动漫	HY008	信息技术
2935	000836.XSHE	富通鑫茂	HY008	信息技术
2936	000889.XSHE	中嘉博创	HY008	信息技术
2937	000938.XSHE	紫光股份	HY008	信息技术
2938	000948.XSHE	南天信息	HY008	信息技术
2939	000971.XSHE	*ST高升	HY008	信息技术
2940	000977.XSHE	浪潮信息	HY008	信息技术
2941	000988.XSHE	华工科技	HY008	信息技术
2942	000997.XSHE	新大陆	HY008	信息技术
2943	002005.XSHE	*ST德豪	HY008	信息技术
2944	002008.XSHE	大族激光	HY008	信息技术
2945	002017.XSHE	东信和平	HY008	信息技术
2946	002025.XSHE	航天电器	HY008	信息技术
2947	002036.XSHE	联创电子	HY008	信息技术
2948	002049.XSHE	紫光国微	HY008	信息技术
2949	002055.XSHE	得润电子	HY008	信息技术
2950	002056.XSHE	横店东磁	HY008	信息技术
2951	002063.XSHE	远光软件	HY008	信息技术
2952	002065.XSHE	东华软件	HY008	信息技术
2953	002072.XSHE	*ST凯瑞	HY008	信息技术
2954	002079.XSHE	苏州固锝	HY008	信息技术
2955	002089.XSHE	*ST新海	HY008	信息技术
2956	002093.XSHE	国脉科技	HY008	信息技术
2957	002095.XSHE	生意宝	HY008	信息技术
2958	002103.XSHE	广博股份	HY008	信息技术
2959	002104.XSHE	恒宝股份	HY008	信息技术
2960	002106.XSHE	莱宝高科	HY008	信息技术
2961	002113.XSHE	ST天润	HY008	信息技术
2962	002119.XSHE	康强电子	HY008	信息技术
2963	002123.XSHE	梦网集团	HY008	信息技术
2964	002129.XSHE	中环股份	HY008	信息技术
2965	002134.XSHE	天津普林	HY008	信息技术
2966	002137.XSHE	麦达数字	HY008	信息技术
2967	002138.XSHE	顺络电子	HY008	信息技术
2968	002139.XSHE	拓邦股份	HY008	信息技术
2969	002148.XSHE	北纬科技	HY008	信息技术
2970	002152.XSHE	广电运通	HY008	信息技术
2971	002153.XSHE	石基信息	HY008	信息技术
2972	002156.XSHE	通富微电	HY008	信息技术
2973	002161.XSHE	远望谷	HY008	信息技术
2974	002168.XSHE	惠程科技	HY008	信息技术
2975	002174.XSHE	游族网络	HY008	信息技术
2976	002177.XSHE	御银股份	HY008	信息技术
2977	002178.XSHE	延华智能	HY008	信息技术
2978	002179.XSHE	中航光电	HY008	信息技术
2979	002180.XSHE	纳思达	HY008	信息技术
2980	002185.XSHE	华天科技	HY008	信息技术
2981	002188.XSHE	*ST巴士	HY008	信息技术
2982	002189.XSHE	中光学	HY008	信息技术
2983	002194.XSHE	武汉凡谷	HY008	信息技术
2984	002195.XSHE	二三四五	HY008	信息技术
2985	002197.XSHE	证通电子	HY008	信息技术
2986	002199.XSHE	东晶电子	HY008	信息技术
2987	002214.XSHE	大立科技	HY008	信息技术
2988	002217.XSHE	合力泰	HY008	信息技术
2989	002218.XSHE	拓日新能	HY008	信息技术
2990	002222.XSHE	福晶科技	HY008	信息技术
2991	002230.XSHE	科大讯飞	HY008	信息技术
2992	002231.XSHE	奥维通信	HY008	信息技术
2993	002232.XSHE	启明信息	HY008	信息技术
2994	002235.XSHE	安妮股份	HY008	信息技术
2995	002236.XSHE	大华股份	HY008	信息技术
2996	002241.XSHE	歌尔股份	HY008	信息技术
2997	002247.XSHE	聚力文化	HY008	信息技术
2998	002253.XSHE	川大智胜	HY008	信息技术
2999	002268.XSHE	卫士通	HY008	信息技术
3000	002273.XSHE	水晶光电	HY008	信息技术
3001	002279.XSHE	久其软件	HY008	信息技术
3002	002280.XSHE	联络互动	HY008	信息技术
3003	002281.XSHE	光迅科技	HY008	信息技术
3004	002288.XSHE	超华科技	HY008	信息技术
3005	002289.XSHE	*ST宇顺	HY008	信息技术
3006	002296.XSHE	辉煌科技	HY008	信息技术
3007	002298.XSHE	中电兴发	HY008	信息技术
3008	002308.XSHE	威创股份	HY008	信息技术
3009	002312.XSHE	三泰控股	HY008	信息技术
3010	002313.XSHE	日海智能	HY008	信息技术
3011	002315.XSHE	焦点科技	HY008	信息技术
3012	002316.XSHE	亚联发展	HY008	信息技术
3013	002331.XSHE	皖通科技	HY008	信息技术
3014	002354.XSHE	天神娱乐	HY008	信息技术
3015	002362.XSHE	汉王科技	HY008	信息技术
3016	002368.XSHE	太极股份	HY008	信息技术
3017	002369.XSHE	卓翼科技	HY008	信息技术
3018	002371.XSHE	北方华创	HY008	信息技术
3019	002373.XSHE	千方科技	HY008	信息技术
3020	002376.XSHE	新北洋	HY008	信息技术
3021	002384.XSHE	东山精密	HY008	信息技术
3022	002387.XSHE	维信诺	HY008	信息技术
3023	002388.XSHE	新亚制程	HY008	信息技术
3024	002396.XSHE	星网锐捷	HY008	信息技术
3025	002401.XSHE	中远海科	HY008	信息技术
3026	002402.XSHE	和而泰	HY008	信息技术
3027	002405.XSHE	四维图新	HY008	信息技术
3028	002410.XSHE	广联达	HY008	信息技术
3029	002414.XSHE	高德红外	HY008	信息技术
3030	002415.XSHE	海康威视	HY008	信息技术
3031	002416.XSHE	爱施德	HY008	信息技术
3032	002417.XSHE	深南股份	HY008	信息技术
3033	002421.XSHE	达实智能	HY008	信息技术
3034	002425.XSHE	凯撒文化	HY008	信息技术
3035	002426.XSHE	胜利精密	HY008	信息技术
3036	002436.XSHE	兴森科技	HY008	信息技术
3037	002439.XSHE	启明星辰	HY008	信息技术
3038	002446.XSHE	盛路通信	HY008	信息技术
3039	002447.XSHE	晨鑫科技	HY008	信息技术
3040	002449.XSHE	国星光电	HY008	信息技术
3041	002453.XSHE	华软科技	HY008	信息技术
3042	002456.XSHE	欧菲光	HY008	信息技术
3043	002463.XSHE	沪电股份	HY008	信息技术
3044	002464.XSHE	众应互联	HY008	信息技术
3045	002465.XSHE	海格通信	HY008	信息技术
3046	002474.XSHE	榕基软件	HY008	信息技术
3047	002475.XSHE	立讯精密	HY008	信息技术
3048	002484.XSHE	江海股份	HY008	信息技术
3049	002491.XSHE	通鼎互联	HY008	信息技术
3050	002506.XSHE	协鑫集成	HY008	信息技术
3051	002512.XSHE	达华智能	HY008	信息技术
3052	002517.XSHE	恺英网络	HY008	信息技术
3053	002528.XSHE	英飞拓	HY008	信息技术
3054	002530.XSHE	金财互联	HY008	信息技术
3055	002544.XSHE	杰赛科技	HY008	信息技术
3056	002555.XSHE	三七互娱	HY008	信息技术
3057	002558.XSHE	巨人网络	HY008	信息技术
3058	002577.XSHE	雷柏科技	HY008	信息技术
3059	002579.XSHE	中京电子	HY008	信息技术
3060	002583.XSHE	海能达	HY008	信息技术
3061	002587.XSHE	奥拓电子	HY008	信息技术
3062	002600.XSHE	领益智造	HY008	信息技术
3063	002602.XSHE	世纪华通	HY008	信息技术
3064	002609.XSHE	捷顺科技	HY008	信息技术
3065	002610.XSHE	爱康科技	HY008	信息技术
3066	002618.XSHE	丹邦科技	HY008	信息技术
3067	002619.XSHE	艾格拉斯	HY008	信息技术
3068	002623.XSHE	亚玛顿	HY008	信息技术
3069	002624.XSHE	完美世界	HY008	信息技术
3070	002635.XSHE	安洁科技	HY008	信息技术
3071	002636.XSHE	金安国纪	HY008	信息技术
3072	002638.XSHE	勤上股份	HY008	信息技术
3073	002642.XSHE	*ST荣联	HY008	信息技术
3074	002647.XSHE	仁东控股	HY008	信息技术
3075	002649.XSHE	博彦科技	HY008	信息技术
3076	002654.XSHE	万润科技	HY008	信息技术
3077	002655.XSHE	共达电声	HY008	信息技术
3078	002657.XSHE	中科金财	HY008	信息技术
3079	002658.XSHE	雪迪龙	HY008	信息技术
3080	002690.XSHE	美亚光电	HY008	信息技术
3081	002745.XSHE	木林森	HY008	信息技术
3082	002771.XSHE	真视通	HY008	信息技术
3083	002777.XSHE	久远银海	HY008	信息技术
3084	002782.XSHE	可立克	HY008	信息技术
3085	002792.XSHE	通宇通讯	HY008	信息技术
3086	002808.XSHE	恒久科技	HY008	信息技术
3087	002813.XSHE	路畅科技	HY008	信息技术
3088	002815.XSHE	崇达技术	HY008	信息技术
3089	002819.XSHE	东方中科	HY008	信息技术
3090	002835.XSHE	同为股份	HY008	信息技术
3091	002841.XSHE	视源股份	HY008	信息技术
3092	002845.XSHE	同兴达	HY008	信息技术
3093	002855.XSHE	捷荣技术	HY008	信息技术
3094	002859.XSHE	洁美科技	HY008	信息技术
3095	002861.XSHE	瀛通通讯	HY008	信息技术
3096	002866.XSHE	传艺科技	HY008	信息技术
3097	002869.XSHE	金溢科技	HY008	信息技术
3098	002876.XSHE	三利谱	HY008	信息技术
3099	002881.XSHE	美格智能	HY008	信息技术
3100	002885.XSHE	京泉华	HY008	信息技术
3101	002897.XSHE	意华股份	HY008	信息技术
3102	002902.XSHE	铭普光磁	HY008	信息技术
3103	002908.XSHE	德生科技	HY008	信息技术
3104	002912.XSHE	中新赛克	HY008	信息技术
3105	002913.XSHE	奥士康	HY008	信息技术
3106	002916.XSHE	深南电路	HY008	信息技术
3107	002920.XSHE	德赛西威	HY008	信息技术
3108	002925.XSHE	盈趣科技	HY008	信息技术
3109	002929.XSHE	润建股份	HY008	信息技术
3110	002937.XSHE	兴瑞科技	HY008	信息技术
3111	002938.XSHE	鹏鼎控股	HY008	信息技术
3112	002947.XSHE	恒铭达	HY008	信息技术
3113	002952.XSHE	亚世光电	HY008	信息技术
3114	002955.XSHE	鸿合科技	HY008	信息技术
3115	002960.XSHE	青鸟消防	HY008	信息技术
3116	002962.XSHE	五方光电	HY008	信息技术
3117	300002.XSHE	神州泰岳	HY008	信息技术
3118	300007.XSHE	汉威科技	HY008	信息技术
3119	300010.XSHE	立思辰	HY008	信息技术
3120	300017.XSHE	网宿科技	HY008	信息技术
3121	300020.XSHE	银江股份	HY008	信息技术
3122	300025.XSHE	华星创业	HY008	信息技术
3123	300029.XSHE	天龙光电	HY008	信息技术
3124	300031.XSHE	宝通科技	HY008	信息技术
3125	300032.XSHE	金龙机电	HY008	信息技术
3126	300033.XSHE	同花顺	HY008	信息技术
3127	300036.XSHE	超图软件	HY008	信息技术
3128	300038.XSHE	数知科技	HY008	信息技术
3129	300042.XSHE	朗科科技	HY008	信息技术
3130	300044.XSHE	赛为智能	HY008	信息技术
3131	300045.XSHE	华力创通	HY008	信息技术
3132	300046.XSHE	台基股份	HY008	信息技术
3133	300047.XSHE	天源迪科	HY008	信息技术
3134	300050.XSHE	世纪鼎利	HY008	信息技术
3135	300051.XSHE	三五互联	HY008	信息技术
3136	300052.XSHE	中青宝	HY008	信息技术
3137	300053.XSHE	欧比特	HY008	信息技术
3138	300065.XSHE	海兰信	HY008	信息技术
3139	300074.XSHE	华平股份	HY008	信息技术
3140	300075.XSHE	数字政通	HY008	信息技术
3141	300076.XSHE	GQY视讯	HY008	信息技术
3142	300077.XSHE	国民技术	HY008	信息技术
3143	300078.XSHE	思创医惠	HY008	信息技术
3144	300079.XSHE	数码科技	HY008	信息技术
3145	300080.XSHE	易成新能	HY008	信息技术
3146	300081.XSHE	恒信东方	HY008	信息技术
3147	300083.XSHE	劲胜智能	HY008	信息技术
3148	300085.XSHE	银之杰	HY008	信息技术
3149	300088.XSHE	长信科技	HY008	信息技术
3150	300096.XSHE	易联众	HY008	信息技术
3151	300098.XSHE	高新兴	HY008	信息技术
3152	300099.XSHE	精准信息	HY008	信息技术
3153	300102.XSHE	乾照光电	HY008	信息技术
3154	300104.XSHE	乐视网	HY008	信息技术
3155	300111.XSHE	向日葵	HY008	信息技术
3156	300113.XSHE	顺网科技	HY008	信息技术
3157	300114.XSHE	中航电测	HY008	信息技术
3158	300115.XSHE	长盈精密	HY008	信息技术
3159	300118.XSHE	东方日升	HY008	信息技术
3160	300120.XSHE	经纬辉开	HY008	信息技术
3161	300128.XSHE	锦富技术	HY008	信息技术
3162	300130.XSHE	新国都	HY008	信息技术
3163	300131.XSHE	英唐智控	HY008	信息技术
3164	300134.XSHE	大富科技	HY008	信息技术
3165	300136.XSHE	信维通信	HY008	信息技术
3166	300137.XSHE	先河环保	HY008	信息技术
3167	300139.XSHE	晓程科技	HY008	信息技术
3168	300150.XSHE	世纪瑞尔	HY008	信息技术
3169	300155.XSHE	安居宝	HY008	信息技术
3170	300162.XSHE	雷曼光电	HY008	信息技术
3171	300165.XSHE	天瑞仪器	HY008	信息技术
3172	300166.XSHE	东方国信	HY008	信息技术
3173	300167.XSHE	迪威迅	HY008	信息技术
3174	300168.XSHE	万达信息	HY008	信息技术
3175	300170.XSHE	汉得信息	HY008	信息技术
3176	300182.XSHE	捷成股份	HY008	信息技术
3177	300183.XSHE	东软载波	HY008	信息技术
3178	300184.XSHE	力源信息	HY008	信息技术
3179	300188.XSHE	美亚柏科	HY008	信息技术
3180	300202.XSHE	聚龙股份	HY008	信息技术
3181	300203.XSHE	聚光科技	HY008	信息技术
3182	300205.XSHE	天喻信息	HY008	信息技术
3183	300209.XSHE	天泽信息	HY008	信息技术
3184	300211.XSHE	亿通科技	HY008	信息技术
3185	300212.XSHE	易华录	HY008	信息技术
3186	300213.XSHE	佳讯飞鸿	HY008	信息技术
3187	300219.XSHE	鸿利智汇	HY008	信息技术
3188	300220.XSHE	金运激光	HY008	信息技术
3189	300223.XSHE	北京君正	HY008	信息技术
3190	300226.XSHE	上海钢联	HY008	信息技术
3191	300227.XSHE	光韵达	HY008	信息技术
3192	300229.XSHE	拓尔思	HY008	信息技术
3193	300231.XSHE	银信科技	HY008	信息技术
3194	300232.XSHE	洲明科技	HY008	信息技术
3195	300235.XSHE	方直科技	HY008	信息技术
3196	300241.XSHE	瑞丰光电	HY008	信息技术
3197	300245.XSHE	天玑科技	HY008	信息技术
3198	300248.XSHE	新开普	HY008	信息技术
3199	300250.XSHE	初灵信息	HY008	信息技术
3200	300252.XSHE	金信诺	HY008	信息技术
3201	300253.XSHE	卫宁健康	HY008	信息技术
3202	300256.XSHE	星星科技	HY008	信息技术
3203	300264.XSHE	佳创视讯	HY008	信息技术
3204	300270.XSHE	中威电子	HY008	信息技术
3205	300271.XSHE	华宇软件	HY008	信息技术
3206	300275.XSHE	梅安森	HY008	信息技术
3207	300277.XSHE	海联讯	HY008	信息技术
3208	300279.XSHE	和晶科技	HY008	信息技术
3209	300283.XSHE	温州宏丰	HY008	信息技术
3210	300287.XSHE	飞利信	HY008	信息技术
3211	300288.XSHE	朗玛信息	HY008	信息技术
3212	300290.XSHE	荣科科技	HY008	信息技术
3213	300292.XSHE	吴通控股	HY008	信息技术
3214	300295.XSHE	三六五网	HY008	信息技术
3215	300296.XSHE	利亚德	HY008	信息技术
3216	300297.XSHE	蓝盾股份	HY008	信息技术
3217	300299.XSHE	富春股份	HY008	信息技术
3218	300300.XSHE	汉鼎宇佑	HY008	信息技术
3219	300301.XSHE	长方集团	HY008	信息技术
3220	300302.XSHE	同有科技	HY008	信息技术
3221	300303.XSHE	聚飞光电	HY008	信息技术
3222	300306.XSHE	远方信息	HY008	信息技术
3223	300310.XSHE	宜通世纪	HY008	信息技术
3224	300311.XSHE	任子行	HY008	信息技术
3225	300312.XSHE	邦讯技术	HY008	信息技术
3226	300315.XSHE	掌趣科技	HY008	信息技术
3227	300316.XSHE	晶盛机电	HY008	信息技术
3228	300317.XSHE	珈伟新能	HY008	信息技术
3229	300319.XSHE	麦捷科技	HY008	信息技术
3230	300322.XSHE	硕贝德	HY008	信息技术
3231	300323.XSHE	华灿光电	HY008	信息技术
3232	300324.XSHE	旋极信息	HY008	信息技术
3233	300327.XSHE	中颖电子	HY008	信息技术
3234	300330.XSHE	华虹计通	HY008	信息技术
3235	300331.XSHE	苏大维格	HY008	信息技术
3236	300333.XSHE	兆日科技	HY008	信息技术
3237	300339.XSHE	润和软件	HY008	信息技术
3238	300346.XSHE	南大光电	HY008	信息技术
3239	300348.XSHE	长亮科技	HY008	信息技术
3240	300351.XSHE	永贵电器	HY008	信息技术
3241	300352.XSHE	北信源	HY008	信息技术
3242	300353.XSHE	东土科技	HY008	信息技术
3243	300354.XSHE	东华测试	HY008	信息技术
3244	300365.XSHE	恒华科技	HY008	信息技术
3245	300366.XSHE	创意信息	HY008	信息技术
3246	300367.XSHE	东方网力	HY008	信息技术
3247	300368.XSHE	汇金股份	HY008	信息技术
3248	300369.XSHE	绿盟科技	HY008	信息技术
3249	300373.XSHE	扬杰科技	HY008	信息技术
3250	300377.XSHE	赢时胜	HY008	信息技术
3251	300378.XSHE	鼎捷软件	HY008	信息技术
3252	300379.XSHE	东方通	HY008	信息技术
3253	300380.XSHE	安硕信息	HY008	信息技术
3254	300383.XSHE	光环新网	HY008	信息技术
3255	300386.XSHE	飞天诚信	HY008	信息技术
3256	300389.XSHE	艾比森	HY008	信息技术
3257	300390.XSHE	天华超净	HY008	信息技术
3258	300393.XSHE	中来股份	HY008	信息技术
3259	300394.XSHE	天孚通信	HY008	信息技术
3260	300399.XSHE	京天利	HY008	信息技术
3261	300408.XSHE	三环集团	HY008	信息技术
3262	300410.XSHE	正业科技	HY008	信息技术
3263	300417.XSHE	南华仪器	HY008	信息技术
3264	300418.XSHE	昆仑万维	HY008	信息技术
3265	300419.XSHE	浩丰科技	HY008	信息技术
3266	300431.XSHE	暴风集团	HY008	信息技术
3267	300433.XSHE	蓝思科技	HY008	信息技术
3268	300440.XSHE	运达科技	HY008	信息技术
3269	300448.XSHE	浩云科技	HY008	信息技术
3270	300449.XSHE	汉邦高科	HY008	信息技术
3271	300451.XSHE	创业慧康	HY008	信息技术
3272	300454.XSHE	深信服	HY008	信息技术
3273	300455.XSHE	康拓红外	HY008	信息技术
3274	300456.XSHE	耐威科技	HY008	信息技术
3275	300458.XSHE	全志科技	HY008	信息技术
3276	300459.XSHE	金科文化	HY008	信息技术
3277	300460.XSHE	惠伦晶体	HY008	信息技术
3278	300462.XSHE	华铭智能	HY008	信息技术
3279	300465.XSHE	高伟达	HY008	信息技术
3280	300467.XSHE	迅游科技	HY008	信息技术
3281	300468.XSHE	四方精创	HY008	信息技术
3282	300469.XSHE	信息发展	HY008	信息技术
3283	300476.XSHE	胜宏科技	HY008	信息技术
3284	300479.XSHE	神思电子	HY008	信息技术
3285	300493.XSHE	润欣科技	HY008	信息技术
3286	300494.XSHE	盛天网络	HY008	信息技术
3287	300496.XSHE	中科创达	HY008	信息技术
3288	300502.XSHE	新易盛	HY008	信息技术
3289	300504.XSHE	天邑股份	HY008	信息技术
3290	300508.XSHE	维宏股份	HY008	信息技术
3291	300513.XSHE	恒实科技	HY008	信息技术
3292	300514.XSHE	友讯达	HY008	信息技术
3293	300516.XSHE	久之洋	HY008	信息技术
3294	300518.XSHE	盛讯达	HY008	信息技术
3295	300520.XSHE	科大国创	HY008	信息技术
3296	300523.XSHE	辰安科技	HY008	信息技术
3297	300525.XSHE	博思软件	HY008	信息技术
3298	300531.XSHE	优博讯	HY008	信息技术
3299	300533.XSHE	冰川网络	HY008	信息技术
3300	300541.XSHE	先进数通	HY008	信息技术
3301	300542.XSHE	新晨科技	HY008	信息技术
3302	300543.XSHE	朗科智能	HY008	信息技术
3303	300546.XSHE	雄帝科技	HY008	信息技术
3304	300548.XSHE	博创科技	HY008	信息技术
3305	300550.XSHE	和仁科技	HY008	信息技术
3306	300551.XSHE	古鳌科技	HY008	信息技术
3307	300552.XSHE	万集科技	HY008	信息技术
3308	300553.XSHE	集智股份	HY008	信息技术
3309	300555.XSHE	路通视信	HY008	信息技术
3310	300556.XSHE	丝路视觉	HY008	信息技术
3311	300557.XSHE	理工光科	HY008	信息技术
3312	300559.XSHE	佳发教育	HY008	信息技术
3313	300560.XSHE	中富通	HY008	信息技术
3314	300561.XSHE	汇金科技	HY008	信息技术
3315	300563.XSHE	神宇股份	HY008	信息技术
3316	300565.XSHE	科信技术	HY008	信息技术
3317	300566.XSHE	激智科技	HY008	信息技术
3318	300567.XSHE	精测电子	HY008	信息技术
3319	300570.XSHE	太辰光	HY008	信息技术
3320	300571.XSHE	平治信息	HY008	信息技术
3321	300572.XSHE	安车检测	HY008	信息技术
3322	300579.XSHE	数字认证	HY008	信息技术
3323	300588.XSHE	熙菱信息	HY008	信息技术
3324	300590.XSHE	移为通信	HY008	信息技术
3325	300597.XSHE	吉大通信	HY008	信息技术
3326	300598.XSHE	诚迈科技	HY008	信息技术
3327	300602.XSHE	飞荣达	HY008	信息技术
3328	300603.XSHE	立昂技术	HY008	信息技术
3329	300605.XSHE	恒锋信息	HY008	信息技术
3330	300608.XSHE	思特奇	HY008	信息技术
3331	300609.XSHE	汇纳科技	HY008	信息技术
3332	300613.XSHE	富瀚微	HY008	信息技术
3333	300615.XSHE	欣天科技	HY008	信息技术
3334	300620.XSHE	光库科技	HY008	信息技术
3335	300623.XSHE	捷捷微电	HY008	信息技术
3336	300624.XSHE	万兴科技	HY008	信息技术
3337	300628.XSHE	亿联网络	HY008	信息技术
3338	300632.XSHE	光莆股份	HY008	信息技术
3339	300634.XSHE	彩讯股份	HY008	信息技术
3340	300638.XSHE	广和通	HY008	信息技术
3341	300645.XSHE	正元智慧	HY008	信息技术
3342	300647.XSHE	超频三	HY008	信息技术
3343	300648.XSHE	星云股份	HY008	信息技术
3344	300656.XSHE	民德电子	HY008	信息技术
3345	300657.XSHE	弘信电子	HY008	信息技术
3346	300659.XSHE	中孚信息	HY008	信息技术
3347	300661.XSHE	圣邦股份	HY008	信息技术
3348	300663.XSHE	科蓝软件	HY008	信息技术
3349	300666.XSHE	江丰电子	HY008	信息技术
3350	300667.XSHE	必创科技	HY008	信息技术
3351	300671.XSHE	富满电子	HY008	信息技术
3352	300672.XSHE	国科微	HY008	信息技术
3353	300674.XSHE	宇信科技	HY008	信息技术
3354	300678.XSHE	中科信息	HY008	信息技术
3355	300679.XSHE	电连技术	HY008	信息技术
3356	300682.XSHE	朗新科技	HY008	信息技术
3357	300684.XSHE	中石科技	HY008	信息技术
3358	300686.XSHE	智动力	HY008	信息技术
3359	300687.XSHE	赛意信息	HY008	信息技术
3360	300689.XSHE	澄天伟业	HY008	信息技术
3361	300691.XSHE	联合光电	HY008	信息技术
3362	300698.XSHE	万马科技	HY008	信息技术
3363	300701.XSHE	森霸传感	HY008	信息技术
3364	300706.XSHE	阿石创	HY008	信息技术
3365	300708.XSHE	聚灿光电	HY008	信息技术
3366	300709.XSHE	精研科技	HY008	信息技术
3367	300710.XSHE	万隆光电	HY008	信息技术
3368	300711.XSHE	广哈通信	HY008	信息技术
3369	300724.XSHE	捷佳伟创	HY008	信息技术
3370	300726.XSHE	宏达电子	HY008	信息技术
3371	300730.XSHE	科创信息	HY008	信息技术
3372	300735.XSHE	光弘科技	HY008	信息技术
3373	300736.XSHE	百邦科技	HY008	信息技术
3374	300738.XSHE	奥飞数据	HY008	信息技术
3375	300739.XSHE	明阳电路	HY008	信息技术
3376	300743.XSHE	天地数码	HY008	信息技术
3377	300747.XSHE	锐科激光	HY008	信息技术
3378	300752.XSHE	隆利科技	HY008	信息技术
3379	300762.XSHE	上海瀚讯	HY008	信息技术
3380	300766.XSHE	每日互动	HY008	信息技术
3381	300768.XSHE	迪普科技	HY008	信息技术
3382	300771.XSHE	智莱科技	HY008	信息技术
3383	300773.XSHE	拉卡拉	HY008	信息技术
3384	300776.XSHE	帝尔激光	HY008	信息技术
3385	300782.XSHE	卓胜微	HY008	信息技术
3386	300785.XSHE	值得买	HY008	信息技术
3387	300787.XSHE	海能实业	HY008	信息技术
3388	300789.XSHE	唐源电气	HY008	信息技术
3389	300790.XSHE	宇瞳光学	HY008	信息技术
3390	300792.XSHE	壹网壹创	HY008	信息技术
3391	300793.XSHE	佳禾智能	HY008	信息技术
3392	600071.XSHG	凤凰光学	HY008	信息技术
3393	600074.XSHG	*ST保千	HY008	信息技术
3394	600100.XSHG	同方股份	HY008	信息技术
3395	600105.XSHG	永鼎股份	HY008	信息技术
3396	600130.XSHG	波导股份	HY008	信息技术
3397	600151.XSHG	航天机电	HY008	信息技术
3398	600171.XSHG	上海贝岭	HY008	信息技术
