	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
648	同花顺	300033.XSHE	489.22	0.0%	63.23	13.77	801750	计算机I	801222	计算机应用II	309.22	0.0	沪深300,创业板
649	万里扬	002434.XSHE	115.91	0.0%	34.93	1.9	801880	汽车I	801093	汽车零部件II	307.96	0.0	中证500
650	航天机电	600151.XSHG	66.69	0.0%	41.38	1.13	801730	电气设备I	801733	电源设备II	307.96	0.0	中证500
651	迈克生物	300463.XSHE	147.57	0.0%	29.3	4.91	801150	医药生物I	801153	医疗器械II	307.31	0.0	中证1000,创业板,全指医药
652	中国重工	601989.XSHG	1194.33	0.0%	251.27	1.42	801740	国防军工I	801744	船舶制造II	306.51	0.0	上证50,沪深300
653	大康农业	002505.XSHE	92.15	0.0%	-13.67	2.02	801200	商业贸易I	801202	贸易II	305.45	0.0	中证500
654	浙江永强	002489.XSHE	90.29	0.0%	24.98	2.7	801140	轻工制造I	801142	家用轻工II	305.45	0.0	中证500
655	广晟有色	600259.XSHG	90.42	0.0%	-149.24	5.16	801050	有色金属I	801054	稀有金属II	302.95	0.0	中证500
656	新城控股	601155.XSHG	765.93	0.0%	6.9	2.61	801180	房地产I	801181	房地产开发II	302.18	0.0	沪深300,300价值,金融地产
657	智度股份	000676.XSHE	110.85	0.0%	19.8	1.71	801760	传媒I	801752	互联网传媒II	299.87	0.0	中证1000,中证传媒
658	中工国际	002051.XSHE	112.11	0.0%	12.0	1.08	801720	建筑装饰I	801724	专业工程II	299.87	0.0	基本面120,中证500
659	芯能科技	603105.XSHG	36.4	0.0%	92.48	2.5	801730	电气设备I	801733	电源设备II	298.0	0.0	中证1000,中证环保
660	智慧能源	600869.XSHG	111.19	0.0%	63.35	2.15	801730	电气设备I	801734	高低压设备II	297.94	0.0	中证500
661	通化金马	000766.XSHE	62.05	0.0%	20.04	1.27	801150	医药生物I	801151	化学制药II	293.57	0.0	中证500,全指医药
662	泰和新材	002254.XSHE	63.34	0.0%	38.13	2.78	801030	化工I	801032	化学纤维II	292.93	0.0	中证500
663	秦港股份	601326.XSHG	173.77	0.0%	23.82	1.21	801170	交通运输I	801171	港口II	292.93	0.0	中证500
664	科力远	600478.XSHG	61.67	0.0%	-34.54	2.31	801080	电子I	801085	电子制造II	292.93	0.0	中证500
665	东方时尚	603377.XSHG	107.31	0.0%	48.06	6.27	801880	汽车I	801092	汽车服务II	287.93	0.0	中证500
666	飞利信	300287.XSHE	53.25	0.0%	-2.49	1.39	801750	计算机I	801222	计算机应用II	287.93	0.0	中证500
667	大众交通	600611.XSHG	93.38	0.0%	9.37	1.02	801170	交通运输I	801172	公交II	285.42	0.0	中证500
668	中储股份	600787.XSHG	108.89	0.0%	16.3	0.98	801170	交通运输I	801178	物流II	285.42	0.0	中证500
669	普利制药	300630.XSHE	159.36	0.0%	59.84	15.17	801150	医药生物I	801151	化学制药II	284.55	0.0	中证1000,创业板,全指医药
670	洲际油气	600759.XSHG	60.44	0.0%	-829.69	1.13	801020	采掘I	801023	石油开采II	282.92	0.0	中证500
671	北汽蓝谷	600733.XSHG	209.27	0.0%	-84.7	1.23	801880	汽车I	801094	汽车整车II	281.95	0.0	沪深300,中证环保
672	翰宇药业	300199.XSHE	51.26	0.0%	-7.17	1.68	801150	医药生物I	801151	化学制药II	281.82	0.0	中证500,创业板,全指医药
673	世联行	002285.XSHE	65.17	0.0%	61.43	1.22	801180	房地产I	801181	房地产开发II	276.7	0.0	中证500,金融地产
674	深圳华强	000062.XSHE	140.67	0.0%	21.44	2.79	801080	电子I	801082	其他电子II	275.41	0.0	中证500
675	杰赛科技	002544.XSHE	71.74	0.0%	277.12	3.41	801770	通信I	801102	通信设备II	275.41	0.0	中证500
676	鄂武商A	000501.XSHE	83.44	0.0%	7.69	0.92	801200	商业贸易I	801203	一般零售II	275.41	0.0	中证500
677	德赛西威	002920.XSHE	145.47	0.0%	65.92	3.63	801750	计算机I	801222	计算机应用II	275.41	0.0	中证500
678	金正大	002470.XSHE	82.48	0.0%	-173.26	0.75	801030	化工I	801034	化学制品II	275.08	0.0	基本面120,中证500
679	新研股份	300159.XSHE	58.57	0.0%	69.68	0.87	801740	国防军工I	801742	航空装备II	274.92	0.0	中证500,创业板
680	万孚生物	300482.XSHE	161.27	0.0%	42.95	7.62	801150	医药生物I	801153	医疗器械II	273.95	0.0	中证1000,创业板,全指医药
681	太原重工	600169.XSHG	58.46	0.0%	117.19	1.4	801890	机械设备I	801074	专用设备II	272.9	0.0	中证500
682	广宇发展	000537.XSHE	130.38	0.0%	4.91	1.01	801180	房地产I	801181	房地产开发II	271.24	0.0	中证500,金融地产
683	ST安通	600179.XSHG	81.34	0.0%	-8.51	3.32	801170	交通运输I	801178	物流II	270.4	0.0	中证500
684	博雅生物	300294.XSHE	134.76	0.0%	26.89	3.54	801150	医药生物I	801152	生物制品II	270.35	0.0	中证1000,创业板,全指医药
685	紫鑫药业	002118.XSHE	70.7	0.0%	-86.34	1.61	801150	医药生物I	801155	中药II	268.07	0.0	中证500,全指医药
686	供销大集	000564.XSHE	133.97	0.0%	-138.75	0.43	801200	商业贸易I	801203	一般零售II	267.9	0.0	中证500
687	奋达科技	002681.XSHE	101.89	0.0%	-11.23	1.9	801080	电子I	801085	电子制造II	267.9	0.0	中证500
688	机器人	300024.XSHE	208.6	0.0%	51.24	3.25	801890	机械设备I	801072	通用机械II	267.59	0.0	沪深300,创业板
689	崇达技术	002815.XSHE	142.78	0.0%	27.56	4.06	801080	电子I	801083	元件II	265.39	0.0	中证500
690	深圳燃气	601139.XSHG	202.24	0.0%	18.28	1.83	801160	公用事业I	801163	燃气II	265.39	0.0	中证500
691	易事特	300376.XSHE	99.29	0.0%	24.32	1.91	801730	电气设备I	801733	电源设备II	265.39	0.0	中证500
692	东旭蓝天	000040.XSHE	55.31	0.0%	-25.94	0.38	801160	公用事业I	801161	电力II	265.13	0.0	中证1000,中证环保
693	湘电股份	600416.XSHG	56.47	0.0%	-2.37	1.67	801730	电气设备I	801733	电源设备II	262.89	0.0	中证500
694	综艺股份	600770.XSHG	65.65	0.0%	-431.46	1.89	801230	综合I	801231	综合II	260.39	0.0	中证500
695	蓝盾股份	300297.XSHE	66.99	0.0%	19.33	1.36	801750	计算机I	801222	计算机应用II	260.39	0.0	中证500
696	国脉科技	002093.XSHE	79.79	0.0%	82.01	2.41	801770	通信I	801102	通信设备II	260.39	0.0	中证500
697	誉衡药业	002437.XSHE	64.84	0.0%	53.09	1.4	801150	医药生物I	801151	化学制药II	257.9	0.0	中证500,全指医药
698	骆驼股份	601311.XSHG	75.07	0.0%	12.35	1.21	801880	汽车I	801093	汽车零部件II	257.88	0.0	中证500
699	步步高	002251.XSHE	78.18	0.0%	49.43	1.03	801200	商业贸易I	801203	一般零售II	257.88	0.0	中证500
700	江特电机	002176.XSHE	55.28	0.0%	-2.83	1.57	801730	电气设备I	801731	电机II	252.87	0.0	中证500
701	安图生物	603658.XSHG	412.86	0.0%	59.88	19.38	801150	医药生物I	801153	医疗器械II	251.47	0.0	中证1000,全指医药
702	冀中能源	000937.XSHE	125.09	0.0%	16.57	0.6	801020	采掘I	801021	煤炭开采II	250.9	0.0	基本面120,中证500
703	大商股份	600694.XSHG	76.51	0.0%	7.36	0.86	801200	商业贸易I	801203	一般零售II	250.37	0.0	中证500
704	亚厦股份	002375.XSHE	74.64	0.0%	21.04	0.94	801720	建筑装饰I	801722	装修装饰II	247.87	0.0	中证500
705	达华智能	002512.XSHE	54.66	0.0%	-5.31	3.76	801750	计算机I	801101	计算机设备II	247.87	0.0	中证500
706	华谊集团	600623.XSHG	139.37	0.0%	17.58	0.76	801030	化工I	801034	化学制品II	245.36	0.0	中证500
707	张裕A	000869.XSHE	186.99	0.0%	18.67	1.89	801120	食品饮料I	801123	饮料制造II	245.36	0.0	中证500
708	绿地控股	600606.XSHG	806.75	0.0%	5.64	1.07	801180	房地产I	801181	房地产开发II	244.86	0.0	沪深300,300价值,金融地产
709	苏宁易购	002024.XSHE	924.49	0.0%	4.84	1.02	801200	商业贸易I	801204	专业零售II	244.17	0.0	沪深300,基本面60,基本面120
710	森源电气	002358.XSHE	61.46	0.0%	-84.73	1.23	801730	电气设备I	801734	高低压设备II	242.86	0.0	中证500
711	华映科技	000536.XSHE	73.02	0.0%	-1.22	1.22	801080	电子I	801084	光学光电子II	242.86	0.0	中证500
712	华测检测	300012.XSHE	222.94	0.0%	47.56	7.37	801230	综合I	801231	综合II	241.62	0.0	中证1000,创业板
713	科大讯飞	002230.XSHE	718.05	0.0%	103.09	6.41	801750	计算机I	801222	计算机应用II	241.04	0.0	沪深300
714	棕榈股份	002431.XSHE	44.61	0.0%	-29.79	0.83	801720	建筑装饰I	801725	园林工程II	240.36	0.0	中证500
715	农产品	000061.XSHE	90.96	0.0%	56.96	1.8	801200	商业贸易I	801205	商业物业经营II	240.36	0.0	中证500
716	天音控股	000829.XSHE	60.48	0.0%	-28.98	2.4	801200	商业贸易I	801204	专业零售II	240.36	0.0	中证500
717	长江传媒	600757.XSHG	72.45	0.0%	9.78	1.01	801760	传媒I	801761	文化传媒II	240.36	0.0	中证500
718	中恒集团	600252.XSHG	100.78	0.0%	14.14	1.61	801150	医药生物I	801155	中药II	237.21	0.0	中证1000,全指医药
719	健友股份	603707.XSHG	280.49	0.0%	52.08	10.0	801150	医药生物I	801151	化学制药II	237.21	0.0	中证1000,全指医药
720	浦东金桥	600639.XSHG	146.81	0.0%	14.66	1.57	801180	房地产I	801182	园区开发II	236.4	0.0	中证500,金融地产
721	普洛药业	000739.XSHE	158.28	0.0%	29.93	4.34	801150	医药生物I	801151	化学制药II	235.55	0.0	中证1000,全指医药
722	诚志股份	000990.XSHE	179.18	0.0%	33.13	1.09	801030	化工I	801034	化学制品II	235.35	0.0	中证500
723	小康股份	601127.XSHG	120.31	0.0%	-32.99	2.43	801880	汽车I	801094	汽车整车II	235.35	0.0	中证500
724	越秀金控	000987.XSHE	237.85	0.0%	15.88	1.38	801790	非银金融I	801193	证券II	235.08	0.0	中证500,证券公司,金融地产
725	中航资本	600705.XSHG	406.63	0.0%	13.25	1.41	801790	非银金融I	801191	多元金融II	233.33	0.0	沪深300,金融地产
726	东风汽车	600006.XSHG	90.6	0.0%	19.19	1.24	801880	汽车I	801094	汽车整车II	232.84	0.0	中证500
727	大同煤业	601001.XSHG	69.63	0.0%	10.25	1.08	801020	采掘I	801021	煤炭开采II	232.84	0.0	中证500
728	宜华生活	600978.XSHG	44.04	0.0%	-607.7	0.52	801140	轻工制造I	801142	家用轻工II	232.84	0.0	中证500
729	广州发展	600098.XSHG	178.29	0.0%	23.67	1.06	801160	公用事业I	801161	电力II	232.84	0.0	中证500
730	紫金矿业	601899.XSHG	946.57	0.0%	25.26	2.13	801050	有色金属I	801053	黄金II	232.17	0.0	沪深300
731	贵州燃气	600903.XSHG	172.89	0.0%	77.63	6.47	801160	公用事业I	801163	燃气II	230.34	0.0	中证500
732	欧普康视	300595.XSHE	196.16	0.0%	70.03	15.73	801150	医药生物I	801153	医疗器械II	229.5	0.0	中证1000,全指医药
733	信达地产	600657.XSHG	106.66	0.0%	5.68	0.53	801180	房地产I	801181	房地产开发II	225.46	0.0	中证500,金融地产
734	恒源煤电	600971.XSHG	67.44	0.0%	5.39	0.82	801020	采掘I	801021	煤炭开采II	225.33	0.0	中证500
735	卓郎智能	600545.XSHG	113.91	0.0%	17.77	2.37	801890	机械设备I	801074	专用设备II	222.83	0.0	中证500
736	凯利泰	300326.XSHE	92.96	0.0%	17.69	3.53	801150	医药生物I	801153	医疗器械II	222.36	0.0	中证1000,全指医药
737	恒生电子	600570.XSHG	582.28	0.0%	53.5	15.28	801750	计算机I	801222	计算机应用II	222.13	0.0	沪深300
738	东诚药业	002675.XSHE	122.58	0.0%	33.53	2.76	801150	医药生物I	801151	化学制药II	221.29	0.0	中证1000,全指医药
739	开山股份	300257.XSHE	83.83	0.0%	68.75	2.36	801890	机械设备I	801072	通用机械II	220.33	0.0	中证500
740	搜于特	002503.XSHE	66.49	0.0%	60.22	1.2	801130	纺织服装I	801132	服装家纺II	220.33	0.0	中证500
741	青岛银行	002948.XSHE	255.25	0.0%	11.52	1.17	801780	银行I	801192	银行II	220.22	0.0	中证500,金融地产
742	兴源环境	300266.XSHE	53.66	0.0%	-4.02	2.12	801160	公用事业I	801162	环保工程及服务II	215.32	0.0	中证500
743	众泰汽车	000980.XSHE	55.96	0.0%	-14.91	0.33	801880	汽车I	801093	汽车零部件II	215.32	0.0	中证500
744	时代新材	600458.XSHG	54.27	0.0%	-10.85	1.16	801030	化工I	801034	化学制品II	212.81	0.0	中证500
745	创业慧康	300451.XSHE	123.5	0.0%	43.2	4.95	801750	计算机I	801222	计算机应用II	211.39	0.0	中证1000,全指医药
746	众信旅游	002707.XSHE	45.71	0.0%	-64.77	2.0	801210	休闲服务I	801214	旅游综合II	210.31	0.0	中证500
747	国际医学	000516.XSHE	88.7	0.0%	-130.78	1.66	801150	医药生物I	801156	医疗服务II	210.29	0.0	中证1000,全指医药
748	歌尔股份	002241.XSHE	643.5	0.0%	64.58	4.05	801080	电子I	801085	电子制造II	207.88	0.0	沪深300,基本面120
749	五矿发展	600058.XSHG	80.18	0.0%	-29.99	1.93	801200	商业贸易I	801202	贸易II	207.81	0.0	中证500
750	新经典	603096.XSHG	77.53	0.0%	30.53	4.13	801760	传媒I	801761	文化传媒II	207.62	0.0	中证1000,中证传媒
751	粤泰股份	600393.XSHG	73.55	0.0%	154.78	1.17	801180	房地产I	801181	房地产开发II	206.79	0.0	中证500,金融地产
752	兴业矿业	000426.XSHE	84.14	0.0%	-10.01	1.63	801050	有色金属I	801055	工业金属II	205.3	0.0	中证500
753	德邦股份	603056.XSHG	104.64	0.0%	29.65	2.69	801170	交通运输I	801178	物流II	205.3	0.0	中证500
754	深信服	300454.XSHE	459.45	0.0%	76.17	11.37	801750	计算机I	801222	计算机应用II	204.36	0.0	创业板
755	中远海特	600428.XSHG	76.42	0.0%	73.56	0.78	801170	交通运输I	801176	航运II	200.3	0.0	中证500
756	郑州银行	002936.XSHE	263.53	0.0%	8.2	0.83	801780	银行I	801192	银行II	198.31	0.0	基本面120,中证500,金融地产
757	华鑫股份	600621.XSHG	141.84	0.0%	207.17	2.28	801790	非银金融I	801193	证券II	197.91	0.0	中证1000,证券公司,金融地产
758	海兴电力	603556.XSHG	73.61	0.0%	17.45	1.45	801890	机械设备I	801073	仪器仪表II	197.79	0.0	中证500
759	海翔药业	002099.XSHE	111.21	0.0%	13.69	1.97	801150	医药生物I	801151	化学制药II	195.99	0.0	中证1000,全指医药
760	金域医学	603882.XSHG	224.91	0.0%	57.96	10.28	801150	医药生物I	801156	医疗服务II	194.93	0.0	中证1000,全指医药
761	靖远煤电	000552.XSHE	56.95	0.0%	12.29	0.75	801020	采掘I	801021	煤炭开采II	190.28	0.0	中证500
762	蓝思科技	300433.XSHE	544.69	0.0%	80.01	3.18	801080	电子I	801085	电子制造II	189.75	0.0	沪深300,基本面60,基本面120,创业板
763	国瓷材料	300285.XSHE	211.26	0.0%	41.69	6.02	801030	化工I	801033	化学原料II	187.64	0.0	中证1000,创业板
764	西藏珠峰	600338.XSHG	93.98	0.0%	14.41	3.51	801050	有色金属I	801055	工业金属II	185.27	0.0	中证500
765	陕西煤业	601225.XSHG	850.0	0.0%	7.58	1.51	801020	采掘I	801021	煤炭开采II	184.33	0.0	沪深300,300价值
766	杭州银行	600926.XSHG	449.41	0.0%	7.13	0.87	801780	银行I	801192	银行II	183.36	0.0	沪深300,300价值,金融地产
767	贵阳银行	601997.XSHG	295.09	0.0%	5.17	0.9	801780	银行I	801192	银行II	182.28	0.0	沪深300,300价值,金融地产
768	贝瑞基因	000710.XSHE	121.13	0.0%	35.37	5.53	801150	医药生物I	801153	医疗器械II	180.65	0.0	中证1000,全指医药
769	尔康制药	300267.XSHE	127.06	0.0%	148.3	2.2	801150	医药生物I	801151	化学制药II	180.25	0.0	全指医药
770	华宇软件	300271.XSHE	195.31	0.0%	37.05	3.45	801750	计算机I	801222	计算机应用II	179.97	0.0	中证1000,创业板
771	柳药股份	603368.XSHG	86.5	0.0%	12.63	2.06	801150	医药生物I	801154	医药商业II	178.45	0.0	中证1000,全指医药
772	中国国航	601111.XSHG	1241.87	0.0%	17.34	1.32	801170	交通运输I	801173	航空运输II	177.94	0.0	上证50,沪深300,300价值
773	富森美	002818.XSHE	90.4	0.0%	11.71	1.9	801200	商业贸易I	801205	商业物业经营II	177.76	0.0	中证500
774	济民制药	603222.XSHG	152.19	0.0%	417.78	18.04	801150	医药生物I	801151	化学制药II	176.53	0.0	全指医药
775	中原证券	601375.XSHG	180.3	0.0%	81.81	1.82	801790	非银金融I	801193	证券II	175.05	0.0	中证1000,证券公司,金融地产
776	海宁皮城	002344.XSHE	52.46	0.0%	16.93	0.68	801200	商业贸易I	801205	商业物业经营II	172.76	0.0	中证500
777	柳钢股份	601003.XSHG	130.19	0.0%	4.59	1.24	801040	钢铁I	801041	钢铁II	170.25	0.0	中证500
778	长飞光纤	601869.XSHG	234.72	0.0%	25.93	2.71	801770	通信I	801102	通信设备II	170.25	0.0	中证500
779	华北制药	600812.XSHG	122.96	0.0%	74.41	2.24	801150	医药生物I	801151	化学制药II	170.2	0.0	中证1000,全指医药
780	中国电建	601669.XSHG	619.61	0.0%	8.3	0.74	801720	建筑装饰I	801723	基础建设II	170.04	0.0	沪深300,300价值
781	京新药业	002020.XSHE	73.28	0.0%	14.15	1.97	801150	医药生物I	801151	化学制药II	168.02	0.0	中证1000,全指医药
782	广田集团	002482.XSHE	63.8	0.0%	30.26	0.89	801720	建筑装饰I	801722	装修装饰II	167.75	0.0	中证500
783	天广中茂	002509.XSHE	36.39	0.0%	-4.15	0.83	801890	机械设备I	801074	专用设备II	167.75	0.0	中证500
784	用友网络	600588.XSHG	704.73	0.0%	77.59	11.03	801750	计算机I	801222	计算机应用II	163.64	0.0	沪深300
785	恩华药业	002262.XSHE	110.81	0.0%	17.78	3.19	801150	医药生物I	801151	化学制药II	163.62	0.0	中证1000,全指医药
786	中南建设	000961.XSHE	325.8	0.0%	10.21	1.65	801180	房地产I	801181	房地产开发II	162.77	0.0	沪深300,300价值,基本面120,金融地产
787	杭钢股份	600126.XSHG	169.2	0.0%	14.67	0.87	801040	钢铁I	801041	钢铁II	162.74	0.0	中证500
788	重庆建工	600939.XSHG	81.83	0.0%	14.27	1.23	801720	建筑装饰I	801721	房屋建设II	162.74	0.0	中证500
789	浙江龙盛	600352.XSHG	429.44	0.0%	8.92	1.82	801030	化工I	801034	化学制品II	162.46	0.0	沪深300
790	昆药集团	600422.XSHG	78.02	0.0%	18.18	1.9	801150	医药生物I	801155	中药II	160.86	0.0	中证1000,全指医药
791	南方航空	600029.XSHG	810.86	0.0%	28.1	1.24	801170	交通运输I	801173	航空运输II	160.29	0.0	上证50,沪深300,300价值
792	贵广网络	600996.XSHG	79.61	0.0%	34.59	1.76	801760	传媒I	801761	文化传媒II	160.24	0.0	中证500
793	文投控股	600715.XSHG	60.47	0.0%	-9.07	0.94	801760	传媒I	801761	文化传媒II	160.0	0.0	中证1000,中证传媒
794	洛阳钼业	603993.XSHG	758.13	0.0%	43.5	1.89	801050	有色金属I	801054	稀有金属II	159.59	0.0	上证50,沪深300
795	大华股份	002236.XSHE	511.06	0.0%	17.98	3.59	801080	电子I	801085	电子制造II	158.75	0.0	沪深300,基本面120
796	成都银行	601838.XSHG	309.93	0.0%	5.89	0.91	801780	银行I	801192	银行II	158.15	0.0	沪深300,300价值,金融地产
797	国机汽车	600335.XSHG	81.73	0.0%	16.43	0.81	801880	汽车I	801092	汽车服务II	157.73	0.0	中证500
798	彩讯股份	300634.XSHE	67.12	0.0%	40.49	5.2	801750	计算机I	801222	计算机应用II	156.69	0.0	中证1000,创业板,中证传媒
799	特力A	000025.XSHE	87.2	0.0%	75.75	7.83	801880	汽车I	801092	汽车服务II	155.23	0.0	中证500
800	长城证券	002939.XSHE	370.55	0.0%	43.57	2.22	801790	非银金融I	801193	证券II	154.9	0.0	沪深300,证券公司,金融地产
801	新湖中宝	600208.XSHG	319.04	0.0%	9.99	0.9	801180	房地产I	801181	房地产开发II	152.52	0.0	沪深300,金融地产
802	艾德生物	300685.XSHE	101.88	0.0%	72.92	11.82	801150	医药生物I	801153	医疗器械II	151.56	0.0	中证1000,全指医药
803	海南海药	000566.XSHE	76.15	0.0%	557.24	1.59	801150	医药生物I	801151	化学制药II	151.54	0.0	全指医药
804	仁和药业	000650.XSHE	73.31	0.0%	13.25	1.98	801150	医药生物I	801155	中药II	149.9	0.0	中证1000,全指医药
805	一心堂	002727.XSHE	123.72	0.0%	21.09	2.83	801150	医药生物I	801154	医药商业II	149.34	0.0	中证1000,全指医药
806	中国交建	601800.XSHG	1434.7	0.0%	7.12	0.76	801720	建筑装饰I	801723	基础建设II	149.01	0.0	上证50,沪深300,300价值
807	山东黄金	600547.XSHG	926.47	0.0%	92.61	4.17	801050	有色金属I	801053	黄金II	148.28	0.0	沪深300
808	爱施德	002416.XSHE	76.84	0.0%	240.99	1.57	801200	商业贸易I	801204	专业零售II	147.72	0.0	中证500
809	亿联网络	300628.XSHE	416.33	0.0%	35.56	10.07	801770	通信I	801102	通信设备II	146.99	0.0	中证1000,创业板
810	广誉远	600771.XSHG	73.8	0.0%	22.92	3.04	801150	医药生物I	801155	中药II	144.41	0.0	中证1000,全指医药
811	九芝堂	000989.XSHE	69.9	0.0%	38.47	1.75	801150	医药生物I	801155	中药II	142.23	0.0	中证1000,全指医药
812	大族激光	002008.XSHE	377.53	0.0%	57.02	4.62	801080	电子I	801082	其他电子II	141.79	0.0	沪深300
